Id,MSSubClass,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,C (all),FV,RH,RL,RM,Grvl,Pave,Grvl,Pave,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,Flat,Gable,Gambrel,Hip,Mansard,Shed,ClyTile,CompShg,Membran,Metal,Roll,Tar&Grv,WdShake,WdShngl,AsbShng,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,AsbShng,AsphShn,Brk Cmn,BrkFace,CBlock,CmentBd,HdBoard,ImStucc,MetalSd,Other,Plywood,Stone,Stucco,VinylSd,Wd Sdng,Wd Shng,BrkCmn,BrkFace,None,Stone,BrkTil,CBlock,PConc,Slab,Stone,Wood,Floor,GasA,GasW,Grav,OthW,Wall,FuseA,FuseF,FuseP,Mix,SBrkr,Gar2,Othr,Shed,TenC,SalePrice
1268,20,89,13214,2,3,1,1,1,3,3,1,1,9,5,2008,2009,0,5,3,5,3,4,1,0,1,0,2002,2002,5,2,2018,0,0,2018,0,0,2,0,3,1,5,10,8,1,4,5,2009,3,3,746,3,3,3,144,76,0,0,0,0,0,0,0,5,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,378500
1269,50,0,14100,2,1,1,1,2,3,3,1,2,8,9,1935,1997,632,3,4,3,3,2,3,192,1,0,536,728,5,2,1968,1479,0,3447,0,0,3,1,4,1,4,11,8,2,4,3,1982,1,3,1014,3,3,3,314,12,0,0,0,0,0,2,0,5,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,381000
1270,50,78,11344,1,1,1,1,1,2,3,1,2,5,5,1958,1958,180,3,3,3,3,1,4,460,1,0,414,874,3,2,874,650,0,1524,0,0,1,1,3,1,3,7,8,0,0,5,1958,1,1,315,3,3,3,0,0,0,0,0,0,0,2,0,7,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,144000
1271,40,0,23595,1,4,1,1,3,3,3,1,1,7,6,1979,1979,0,4,3,4,3,4,6,1258,1,0,74,1332,3,2,1332,192,0,1524,2,0,0,1,0,1,4,4,8,1,3,5,1979,3,2,586,3,3,3,268,0,0,0,0,0,0,0,0,4,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,260000
1272,20,0,9156,2,1,1,1,1,6,3,1,1,6,7,1968,1968,0,3,3,3,3,1,1,0,1,0,1489,1489,4,2,1489,0,0,1489,0,0,2,0,3,1,4,7,8,1,4,5,1968,2,2,462,3,3,3,0,0,0,0,0,0,0,0,0,8,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,185750
1273,20,0,13526,2,1,1,3,1,3,3,1,1,5,6,1965,1965,114,3,3,3,3,1,4,560,2,375,0,935,3,2,935,0,0,935,1,0,1,0,3,1,3,5,8,0,0,5,1965,1,1,288,3,3,3,180,0,0,0,0,0,0,3,0,11,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,137000
1274,80,124,11512,2,1,1,2,1,3,3,1,8,6,7,1959,2006,84,3,3,3,3,3,5,719,1,0,300,1019,4,2,1357,0,0,1357,1,0,1,0,2,1,5,5,8,1,4,4,1959,2,1,312,3,3,3,0,0,0,0,163,0,0,4,0,5,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,177000
1275,50,53,5362,1,1,1,2,1,3,3,1,2,5,6,1910,2003,0,3,3,3,3,1,1,0,1,0,661,661,5,2,661,589,0,1250,0,0,2,0,3,1,3,8,8,1,4,1,1985,1,2,552,3,3,3,242,0,81,0,0,0,0,0,0,11,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,139000
1276,90,95,11345,1,1,1,2,1,2,3,3,4,5,5,1948,1950,567,3,3,3,3,1,3,220,1,0,708,928,4,2,928,992,0,1920,0,0,2,0,4,2,3,10,8,0,0,1,1948,1,2,400,3,2,3,0,0,0,0,0,0,0,0,0,7,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,137000
1277,60,0,12936,2,1,1,3,1,3,3,1,4,6,6,1972,1972,0,3,3,3,4,1,4,593,1,0,130,723,3,2,735,660,0,1395,0,1,1,1,3,1,3,6,8,1,3,5,1972,1,2,497,3,3,3,294,116,0,0,0,0,0,0,0,12,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,162000
1278,80,0,17871,2,1,1,3,1,3,3,1,8,6,5,1967,1976,359,3,3,4,3,3,5,528,1,0,1152,1680,2,2,1724,0,0,1724,1,0,1,1,3,1,3,7,8,1,4,5,1967,2,2,480,3,3,3,0,0,0,0,0,0,0,0,0,6,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,197900
1279,60,75,9473,1,1,1,1,1,3,3,1,4,8,5,2002,2002,0,4,3,4,3,1,6,804,1,0,324,1128,5,2,1128,903,0,2031,1,0,2,1,3,1,4,7,8,1,4,5,2002,2,2,577,3,3,3,0,211,0,0,0,0,0,0,0,3,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,237000
1280,50,60,7500,1,1,1,1,1,3,3,1,2,4,4,1920,1950,0,3,4,3,3,1,1,0,1,0,698,698,3,2,698,430,0,1128,0,0,1,0,2,1,3,6,8,0,0,1,1980,2,2,528,3,3,3,30,0,164,0,0,0,0,0,0,4,2010,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,68400
1281,20,67,9808,2,1,1,1,1,3,3,1,1,7,5,2002,2002,110,4,3,4,3,1,6,788,1,0,785,1573,5,2,1573,0,0,1573,1,0,2,0,3,1,4,6,8,0,0,5,2002,2,2,544,3,3,3,0,72,0,0,0,0,0,0,0,3,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,227000
1282,20,50,8049,2,1,1,3,1,3,3,1,1,7,5,1990,1990,54,3,3,4,3,1,5,1053,1,0,256,1309,3,2,1339,0,0,1339,1,0,2,0,2,1,3,6,8,1,3,5,1990,3,2,484,4,4,3,0,58,0,0,90,0,0,0,0,7,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,180000
1283,20,61,8800,2,1,1,1,1,3,3,1,1,5,7,1977,2008,0,3,3,4,3,2,2,532,3,144,364,1040,3,2,1040,0,0,1040,0,0,2,0,3,1,4,5,8,0,0,1,1977,1,2,484,3,3,3,0,0,0,0,288,0,0,0,0,9,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,150500
1284,90,94,9400,1,4,1,2,1,3,3,3,4,6,5,1971,1971,0,3,3,3,3,3,1,0,1,0,912,912,3,2,912,912,0,1824,0,0,2,2,4,2,3,8,8,0,0,0,0,0,0,0,0,0,3,128,0,0,0,0,0,0,0,0,4,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,139000
1285,50,50,9638,1,1,1,1,1,2,3,1,2,6,7,1919,1990,0,3,3,3,3,1,1,0,1,0,804,804,5,2,1699,748,0,2447,0,0,2,0,4,1,4,10,6,1,4,1,1969,1,1,336,3,3,3,272,0,42,0,116,0,0,0,0,3,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,169000
1286,50,50,6000,1,1,1,1,1,3,3,1,2,6,6,1939,1950,0,3,2,3,3,1,1,0,1,0,780,780,5,2,825,587,0,1412,0,0,1,0,4,1,3,6,8,1,4,1,1939,1,1,280,3,3,3,45,0,0,0,0,0,0,0,0,5,2009,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,132500
1287,20,0,9790,1,1,1,1,1,2,3,1,1,6,5,1963,1963,451,3,3,3,3,1,5,569,3,81,678,1328,3,2,1328,0,0,1328,1,0,1,1,3,1,3,6,8,2,4,5,1963,1,2,528,3,3,3,0,26,0,0,0,0,0,0,0,6,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,143000
1288,20,0,36500,2,4,1,1,2,3,3,1,1,5,5,1964,1964,621,3,4,3,3,3,3,812,1,0,812,1624,2,2,1582,0,0,1582,0,1,2,0,4,1,3,7,8,0,0,5,1964,1,2,390,3,3,1,168,198,0,0,0,0,0,0,0,6,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,190000
1289,120,40,5664,2,1,1,1,1,3,3,4,1,8,5,2000,2000,0,4,3,4,3,1,6,1158,1,0,343,1501,5,2,1659,0,0,1659,1,0,2,0,2,1,5,5,8,1,5,5,2000,3,2,499,3,3,3,212,59,0,0,0,0,0,0,0,10,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,278000
1290,60,86,11065,2,1,1,1,1,3,3,1,4,8,5,2006,2006,788,4,3,4,3,2,1,0,1,0,1085,1085,5,2,1120,850,0,1970,0,0,2,1,3,1,5,8,8,1,4,3,2006,3,3,753,3,3,3,177,74,0,0,0,0,0,0,0,10,2006,4,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,281000
1291,80,0,14112,2,1,1,2,1,3,3,1,8,5,7,1964,1964,86,3,3,3,3,3,6,1014,1,0,138,1152,3,2,1152,0,0,1152,1,0,1,0,3,1,3,6,8,1,4,5,1964,2,2,484,3,3,3,227,0,0,0,0,0,0,0,0,4,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,180500
1292,160,21,1680,1,1,1,1,1,3,3,5,4,5,7,1972,1972,268,3,3,3,3,1,5,231,1,0,399,630,3,2,630,672,0,1302,0,0,2,1,3,1,3,6,8,0,0,1,1972,1,1,264,3,3,3,185,0,0,0,0,0,0,0,0,2,2009,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,119500
1293,70,60,6600,1,1,1,2,1,3,3,1,4,5,4,1892,1965,0,3,3,3,3,1,1,0,1,0,994,994,3,1,1378,994,0,2372,0,0,2,0,4,2,3,11,6,0,0,5,1985,2,1,432,3,3,3,0,287,0,0,0,0,0,0,0,12,2009,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,107500
1294,60,78,10140,1,1,1,1,1,3,3,1,4,7,5,1976,1976,0,3,3,4,3,1,6,194,1,0,638,832,3,2,832,832,0,1664,0,0,2,1,4,1,3,8,8,1,3,5,1976,2,2,528,3,3,3,0,28,0,0,259,0,0,2,0,3,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,162900
1295,20,60,8172,1,1,1,1,1,3,3,1,1,5,7,1955,1990,0,3,3,3,3,1,3,167,1,0,697,864,3,2,864,0,0,864,1,0,1,0,2,1,3,5,8,0,0,1,1957,1,2,572,3,3,1,0,0,0,0,0,0,0,0,0,4,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,115000
1296,20,70,8400,1,1,1,1,1,2,3,1,1,5,5,1968,1968,168,3,3,3,3,3,4,1016,1,0,36,1052,4,2,1052,0,0,1052,1,0,1,1,3,1,3,5,8,0,0,5,1968,2,1,288,3,3,3,356,0,0,0,0,0,0,2,0,11,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,138500
1297,20,80,8700,1,1,1,1,1,3,3,1,1,5,6,1963,1963,148,3,4,3,3,2,5,776,1,0,344,1120,4,2,1128,0,0,1128,1,0,2,0,3,1,3,6,8,0,0,5,1963,2,2,525,3,3,3,192,20,123,0,0,0,0,3,0,12,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,155000
1298,180,35,3675,1,1,1,1,1,3,3,4,7,6,5,2005,2006,82,3,3,4,3,4,6,547,1,0,0,547,4,2,1072,0,0,1072,1,0,2,0,2,1,3,5,8,0,0,4,2005,3,2,525,3,3,3,0,44,0,0,0,0,0,0,0,6,2006,4,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,140000
1299,60,313,63887,4,2,1,2,1,2,3,1,4,10,5,2008,2008,796,5,3,5,3,4,6,5644,1,0,466,6110,5,2,4692,950,0,5642,2,0,2,1,3,1,5,12,8,3,4,5,2008,3,2,1418,3,3,3,214,292,0,0,0,480,3,0,0,1,2008,4,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,160000
1300,20,75,7500,1,1,1,1,1,3,3,1,1,5,7,1959,1994,0,3,3,3,3,1,2,340,3,906,0,1246,5,2,1246,0,0,1246,1,0,1,1,3,1,4,6,8,0,0,5,1959,2,1,305,3,3,3,218,0,0,0,0,0,0,4,0,5,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,154000
1301,60,0,10762,2,1,1,3,1,3,3,1,4,7,5,1999,1999,344,4,3,4,3,1,6,694,1,0,284,978,5,2,1005,978,0,1983,0,0,2,1,3,1,4,9,8,1,3,5,1999,3,2,490,3,3,3,0,0,0,0,0,0,0,0,0,5,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,225000
1302,70,0,7500,2,2,1,1,1,3,3,1,4,6,7,1942,1950,0,3,3,3,3,1,4,547,1,0,224,771,2,2,753,741,0,1494,0,0,1,0,3,1,4,7,8,2,4,5,1942,1,1,213,3,3,2,0,0,0,0,224,0,0,0,0,11,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,177500
1303,60,92,10120,1,1,1,1,1,3,3,1,4,8,5,1994,1994,391,4,3,4,3,1,6,740,1,0,425,1165,5,2,1203,1323,0,2526,1,0,2,1,4,1,4,8,8,1,3,5,1994,2,3,844,3,3,3,309,78,0,0,0,0,0,0,0,12,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,290000
